YEAR,MMWR-YEAR,MMWR-WEEK,CUMULATIVE RATE,WEEKLY RATE 
2022-23,2022.0,44.0,2.4,1.1
2022-23,2022.0,44.0,2.5,0.9
2022-23,2022.0,44.0,4.5,2.8
2022-23,2022.0,44.0,5.5,2.2
2022-23,2022.0,44.0,6.1,2.5
2022-23,2022.0,44.0,4.6,2.0
2022-23,2022.0,44.0,18.4,6.7
2022-23,2022.0,44.0,4.2,1.7
2022-23,2022.0,44.0,2.6,1.2
2022-23,2022.0,44.0,0.0,0.0
2022-23,2022.0,44.0,2.1,0.9
2022-23,2022.0,44.0,3.1,1.6
2022-23,2022.0,45.0,3.7,1.3
2022-23,2022.0,45.0,0.0,0.0
2022-23,2022.0,45.0,2.0,0.8
2022-23,2022.0,45.0,2.2,0.5
2022-23,2022.0,45.0,8.4,3.1
2022-23,2022.0,45.0,4.6,1.4
2022-23,2022.0,45.0,3.5,1.4
2022-23,2022.0,45.0,4.0,1.4
2022-23,2022.0,45.0,4.1,1.5
2022-23,2022.0,45.0,7.0,2.8
2022-23,2022.0,45.0,9.4,4.4
2022-23,2022.0,45.0,25.7,7.3
2022-23,2022.0,45.0,7.3,2.7
2022-23,2022.0,45.0,11.4,4.0
2022-23,2022.0,45.0,9.3,3.1
2022-23,2022.0,45.0,8.4,2.9
2022-23,2022.0,45.0,8.5,4.0
2022-23,2022.0,45.0,3.9,1.4
2022-23,2022.0,45.0,6.6,2.6
2022-23,2022.0,45.0,23.6,6.8
2022-23,2022.0,45.0,6.6,2.4
2022-23,2022.0,45.0,10.4,3.6
2022-23,2022.0,45.0,9.4,3.2
2022-23,2022.0,45.0,10.4,3.6
2022-23,2022.0,46.0,6.5,2.5
2022-23,2022.0,46.0,13.3,3.9
2022-23,2022.0,46.0,5.8,2.1
2022-23,2022.0,46.0,13.1,4.7
2022-23,2022.0,46.0,3.9,1.7
2022-23,2022.0,46.0,5.5,3.6
2022-23,2022.0,46.0,6.0,6.0
2022-23,2022.0,46.0,5.8,2.3
2022-23,2022.0,46.0,7.2,2.6
2022-23,2022.0,46.0,14.5,4.2
2022-23,2022.0,46.0,9.7,3.1
2022-23,2022.0,46.0,30.6,7.0
2022-23,2022.0,46.0,9.6,3.0
2022-23,2022.0,46.0,6.3,2.3
2022-23,2022.0,46.0,17.0,8.5
2022-23,2022.0,46.0,12.2,3.8
2022-23,2022.0,46.0,14.3,4.0
2022-23,2022.0,46.0,10.6,3.4
2022-23,2022.0,46.0,32.9,7.3
2022-23,2022.0,46.0,10.2,3.2
2022-23,2022.0,46.0,6.3,2.2
2022-23,2022.0,46.0,18.1,8.7
2022-23,2022.0,46.0,13.4,4.1
2022-23,2022.0,46.0,15.6,4.2
2022-23,2022.0,47.0,21.8,7.3
2022-23,2022.0,47.0,19.7,6.4
2022-23,2022.0,47.0,26.2,8.1
2022-23,2022.0,47.0,9.7,3.3
2022-23,2022.0,47.0,16.0,5.8
2022-23,2022.0,47.0,23.8,8.2
2022-23,2022.0,47.0,15.2,5.6
2022-23,2022.0,47.0,42.0,11.4
2022-23,2022.0,47.0,16.0,6.3
2022-23,2022.0,47.0,9.6,3.4
2022-23,2022.0,47.0,22.1,7.8
2022-23,2022.0,47.0,20.2,6.9
2022-23,2022.0,47.0,18.2,6.0
2022-23,2022.0,47.0,25.5,8.5
2022-23,2022.0,47.0,17.3,6.7
2022-23,2022.0,47.0,44.5,11.6
2022-23,2022.0,47.0,12.9,5.7
2022-23,2022.0,47.0,11.5,5.0
2022-23,2022.0,47.0,10.0,4.2
2022-23,2022.0,47.0,17.9,12.0
2022-23,2022.0,47.0,9.1,3.6
2022-23,2022.0,47.0,7.1,3.2
2022-23,2022.0,47.0,23.4,10.3
2022-23,2022.0,47.0,10.3,4.5
2022-23,2022.0,48.0,13.7,4.1
2022-23,2022.0,48.0,31.6,9.5
2022-23,2022.0,48.0,41.3,15.8
2022-23,2022.0,48.0,26.0,7.8
2022-23,2022.0,48.0,28.9,8.7
2022-23,2022.0,48.0,16.9,6.6
2022-23,2022.0,48.0,36.7,13.3
2022-23,2022.0,48.0,12.4,5.4
2022-23,2022.0,48.0,14.6,5.5
2022-23,2022.0,48.0,29.9,12.0
2022-23,2022.0,48.0,17.0,7.0
2022-23,2022.0,48.0,18.7,7.2
2022-23,2022.0,48.0,20.3,7.4
2022-23,2022.0,48.0,26.0,8.7
2022-23,2022.0,48.0,56.0,11.5
2022-23,2022.0,48.0,24.5,8.5
2022-23,2022.0,48.0,33.7,9.9
2022-23,2022.0,48.0,13.7,4.0
2022-23,2022.0,48.0,42.5,16.2
2022-23,2022.0,48.0,27.7,7.9
2022-23,2022.0,48.0,30.7,8.9
2022-23,2022.0,48.0,23.3,8.2
2022-23,2022.0,48.0,24.3,8.3
2022-23,2022.0,48.0,53.7,11.7
2022-23,2022.0,49.0,36.2,7.3
2022-23,2022.0,49.0,17.2,3.5
2022-23,2022.0,49.0,31.2,7.9
2022-23,2022.0,49.0,63.2,9.4
2022-23,2022.0,49.0,31.2,6.9
2022-23,2022.0,49.0,39.6,8.0
2022-23,2022.0,49.0,38.2,7.4
2022-23,2022.0,49.0,34.5,6.8
2022-23,2022.0,49.0,55.0,12.5
2022-23,2022.0,49.0,17.0,3.4
2022-23,2022.0,49.0,32.5,8.1
2022-23,2022.0,49.0,32.6,6.6
2022-23,2022.0,49.0,52.6,11.3
2022-23,2022.0,49.0,33.2,7.2
2022-23,2022.0,49.0,65.2,9.2
2022-23,2022.0,49.0,41.8,8.1
2022-23,2022.0,49.0,28.0,7.6
2022-23,2022.0,49.0,18.5,6.1
2022-23,2022.0,49.0,48.1,11.4
2022-23,2022.0,49.0,29.9,0.0
2022-23,2022.0,49.0,18.9,4.3
2022-23,2022.0,49.0,22.5,5.5
2022-23,2022.0,49.0,23.0,6.0
2022-23,2022.0,49.0,25.2,6.6
2022-23,2022.0,50.0,32.4,7.2
2022-23,2022.0,50.0,22.9,4.4
2022-23,2022.0,50.0,59.9,11.8
2022-23,2022.0,50.0,30.1,7.1
2022-23,2022.0,50.0,36.1,8.2
2022-23,2022.0,50.0,28.6,6.2
2022-23,2022.0,50.0,35.9,6.0
2022-23,2022.0,50.0,22.1,3.2
2022-23,2022.0,50.0,44.4,6.2
2022-23,2022.0,50.0,40.2,5.7
2022-23,2022.0,50.0,65.6,10.6
2022-23,2022.0,50.0,20.0,3.0
2022-23,2022.0,50.0,48.5,6.7
2022-23,2022.0,50.0,37.8,6.6
2022-23,2022.0,50.0,69.9,6.7
2022-23,2022.0,50.0,37.7,6.5
2022-23,2022.0,50.0,46.5,6.9
2022-23,2022.0,50.0,62.8,10.2
2022-23,2022.0,50.0,20.2,3.0
2022-23,2022.0,50.0,42.5,6.4
2022-23,2022.0,50.0,38.4,5.8
2022-23,2022.0,50.0,71.2,6.0
2022-23,2022.0,50.0,39.5,6.4
2022-23,2022.0,50.0,39.4,6.9
2022-23,2022.0,51.0,49.6,5.3
2022-23,2022.0,51.0,43.5,5.8
2022-23,2022.0,51.0,75.7,5.8
2022-23,2022.0,51.0,43.7,5.9
2022-23,2022.0,51.0,22.7,2.5
2022-23,2022.0,51.0,73.6,10.8
2022-23,2022.0,51.0,44.9,5.4
2022-23,2022.0,51.0,76.3,5.1
2022-23,2022.0,51.0,45.5,6.0
2022-23,2022.0,51.0,22.1,2.1
2022-23,2022.0,51.0,76.9,11.2
2022-23,2022.0,51.0,45.4,5.2
2022-23,2022.0,51.0,53.8,5.3
2022-23,2022.0,51.0,43.9,5.5
2022-23,2022.0,51.0,52.2,5.7
2022-23,2022.0,51.0,48.1,5.6
2022-23,2022.0,51.0,37.3,7.2
2022-23,2022.0,51.0,70.6,10.7
2022-23,2022.0,51.0,27.1,4.1
2022-23,2022.0,51.0,28.8,6.7
2022-23,2022.0,51.0,41.9,6.0
2022-23,2022.0,51.0,35.7,7.0
2022-23,2022.0,51.0,43.8,7.7
2022-23,2022.0,51.0,39.7,7.4
2022-23,2022.0,52.0,46.1,6.4
2022-23,2022.0,52.0,41.2,5.6
2022-23,2022.0,52.0,41.9,0.0
2022-23,2022.0,52.0,51.0,7.2
2022-23,2022.0,52.0,50.0,4.6
2022-23,2022.0,52.0,80.9,4.6
2022-23,2022.0,52.0,50.3,5.4
2022-23,2022.0,52.0,30.8,2.0
2022-23,2022.0,52.0,33.2,6.1
2022-23,2022.0,52.0,78.1,7.4
2022-23,2022.0,52.0,53.3,5.2
2022-23,2022.0,52.0,48.7,4.8
2022-23,2022.0,52.0,84.3,10.8
2022-23,2022.0,52.0,25.1,2.4
2022-23,2022.0,52.0,43.9,6.5
2022-23,2022.0,52.0,58.9,5.2
2022-23,2022.0,52.0,50.1,4.7
2022-23,2022.0,52.0,88.7,11.9
2022-23,2022.0,52.0,24.5,2.5
2022-23,2022.0,52.0,57.7,5.5
2022-23,2022.0,52.0,48.4,4.7
2022-23,2022.0,52.0,80.6,4.9
2022-23,2022.0,52.0,49.1,5.6
2022-23,2022.0,52.0,54.6,4.9
2022-23,2023.0,1.0,56.2,3.0
2022-23,2023.0,1.0,53.4,3.1
2022-23,2023.0,1.0,83.5,2.6
2022-23,2023.0,1.0,52.4,2.3
2022-23,2023.0,1.0,25.9,1.4
2022-23,2023.0,1.0,93.7,5.0
2022-23,2023.0,1.0,52.9,2.8
2022-23,2023.0,1.0,61.8,2.8
2022-23,2023.0,1.0,57.4,2.8
2022-23,2023.0,1.0,52.3,3.2
2022-23,2023.0,1.0,83.4,2.8
2022-23,2023.0,1.0,50.9,2.5
2022-23,2023.0,1.0,26.7,1.6
2022-23,2023.0,1.0,89.4,5.1
2022-23,2023.0,1.0,51.6,2.9
2022-23,2023.0,1.0,60.8,3.1
2022-23,2023.0,1.0,47.7,3.9
2022-23,2023.0,1.0,83.0,4.9
2022-23,2023.0,1.0,37.1,3.9
2022-23,2023.0,1.0,34.3,3.6
2022-23,2023.0,1.0,47.9,6.0
2022-23,2023.0,1.0,44.6,3.4
2022-23,2023.0,1.0,55.3,4.4
2022-23,2023.0,1.0,50.0,3.9
2022-23,2023.0,2.0,49.1,1.3
2022-23,2023.0,2.0,84.2,1.3
2022-23,2023.0,2.0,38.5,1.5
2022-23,2023.0,2.0,34.7,0.4
2022-23,2023.0,2.0,53.8,6.0
2022-23,2023.0,2.0,46.0,1.3
2022-23,2023.0,2.0,51.3,1.3
2022-23,2023.0,2.0,56.6,1.3
2022-23,2023.0,2.0,84.8,1.3
2022-23,2023.0,2.0,54.8,1.3
2022-23,2023.0,2.0,53.7,1.4
2022-23,2023.0,2.0,26.2,0.3
2022-23,2023.0,2.0,96.2,2.5
2022-23,2023.0,2.0,54.2,1.3
2022-23,2023.0,2.0,58.6,1.3
2022-23,2023.0,2.0,63.0,1.2
2022-23,2023.0,2.0,27.0,0.3
2022-23,2023.0,2.0,53.7,1.3
2022-23,2023.0,2.0,84.7,1.3
2022-23,2023.0,2.0,52.3,1.4
2022-23,2023.0,2.0,62.0,1.2
2022-23,2023.0,2.0,57.5,1.3
2022-23,2023.0,2.0,92.2,2.8
2022-23,2023.0,2.0,52.9,1.3
2022-23,2023.0,3.0,54.3,0.6
2022-23,2023.0,3.0,85.8,1.0
2022-23,2023.0,3.0,55.6,0.8
2022-23,2023.0,3.0,35.1,0.4
2022-23,2023.0,3.0,53.8,0.0
2022-23,2023.0,3.0,46.9,0.9
2022-23,2023.0,3.0,57.7,1.1
2022-23,2023.0,3.0,50.2,1.1
2022-23,2023.0,3.0,85.9,1.6
2022-23,2023.0,3.0,39.0,0.5
2022-23,2023.0,3.0,53.6,0.8
2022-23,2023.0,3.0,58.3,0.8
2022-23,2023.0,3.0,27.3,0.3
2022-23,2023.0,3.0,92.2,0.0
2022-23,2023.0,3.0,62.8,0.8
2022-23,2023.0,3.0,54.5,0.9
2022-23,2023.0,3.0,85.8,1.1
2022-23,2023.0,3.0,52.9,0.6
2022-23,2023.0,3.0,63.8,0.8
2022-23,2023.0,3.0,26.5,0.3
2022-23,2023.0,3.0,96.2,0.0
2022-23,2023.0,3.0,54.9,0.7
2022-23,2023.0,3.0,59.4,0.7
2022-23,2023.0,3.0,52.3,1.0
2022-23,2023.0,4.0,50.8,0.6
2022-23,2023.0,4.0,86.4,0.5
2022-23,2023.0,4.0,39.3,0.2
2022-23,2023.0,4.0,35.5,0.4
2022-23,2023.0,4.0,59.8,6.0
2022-23,2023.0,4.0,47.6,0.7
2022-23,2023.0,4.0,58.2,0.5
2022-23,2023.0,4.0,52.9,0.6
2022-23,2023.0,4.0,26.7,0.2
2022-23,2023.0,4.0,96.2,0.0
2022-23,2023.0,4.0,64.2,0.4
2022-23,2023.0,4.0,63.3,0.5
2022-23,2023.0,4.0,27.5,0.2
2022-23,2023.0,4.0,92.8,0.6
2022-23,2023.0,4.0,54.1,0.5
2022-23,2023.0,4.0,58.7,0.5
2022-23,2023.0,4.0,55.3,0.4
2022-23,2023.0,4.0,59.8,0.4
2022-23,2023.0,4.0,55.0,0.5
2022-23,2023.0,4.0,86.3,0.5
2022-23,2023.0,4.0,53.2,0.3
2022-23,2023.0,4.0,54.7,0.4
2022-23,2023.0,4.0,86.3,0.5
2022-23,2023.0,4.0,56.0,0.4
2022-23,2023.0,5.0,56.4,0.4
2022-23,2023.0,5.0,86.8,0.5
2022-23,2023.0,5.0,64.7,0.5
2022-23,2023.0,5.0,55.2,0.5
2022-23,2023.0,5.0,26.9,0.2
2022-23,2023.0,5.0,96.9,0.6
2022-23,2023.0,5.0,55.7,0.4
2022-23,2023.0,5.0,60.3,0.4
2022-23,2023.0,5.0,63.7,0.4
2022-23,2023.0,5.0,55.4,0.4
2022-23,2023.0,5.0,86.8,0.5
2022-23,2023.0,5.0,53.7,0.5
2022-23,2023.0,5.0,27.7,0.2
2022-23,2023.0,5.0,59.2,0.4
2022-23,2023.0,5.0,93.4,0.6
2022-23,2023.0,5.0,54.5,0.4
2022-23,2023.0,5.0,51.2,0.4
2022-23,2023.0,5.0,53.3,0.4
2022-23,2023.0,5.0,48.0,0.4
2022-23,2023.0,5.0,87.0,0.5
2022-23,2023.0,5.0,39.5,0.2
2022-23,2023.0,5.0,35.9,0.4
2022-23,2023.0,5.0,59.8,0.0
2022-23,2023.0,5.0,58.5,0.3
2022-23,2023.0,6.0,53.7,0.4
2022-23,2023.0,6.0,59.5,0.3
2022-23,2023.0,6.0,51.6,0.4
2022-23,2023.0,6.0,87.0,0.0
2022-23,2023.0,6.0,40.0,0.5
2022-23,2023.0,6.0,36.3,0.4
2022-23,2023.0,6.0,59.8,0.0
2022-23,2023.0,6.0,48.4,0.4
2022-23,2023.0,6.0,58.9,0.4
2022-23,2023.0,6.0,93.4,0.0
2022-23,2023.0,6.0,54.8,0.4
2022-23,2023.0,6.0,64.1,0.3
2022-23,2023.0,6.0,60.6,0.3
2022-23,2023.0,6.0,55.7,0.3
2022-23,2023.0,6.0,87.2,0.4
2022-23,2023.0,6.0,54.0,0.3
2022-23,2023.0,6.0,27.9,0.2
2022-23,2023.0,6.0,96.9,0.0
2022-23,2023.0,6.0,56.1,0.4
2022-23,2023.0,6.0,65.0,0.3
2022-23,2023.0,6.0,56.7,0.3
2022-23,2023.0,6.0,87.3,0.5
2022-23,2023.0,6.0,55.5,0.3
2022-23,2023.0,6.0,27.1,0.2
2022-23,2023.0,7.0,27.3,0.2
2022-23,2023.0,7.0,55.7,0.2
2022-23,2023.0,7.0,87.7,0.5
2022-23,2023.0,7.0,57.0,0.3
2022-23,2023.0,7.0,65.4,0.4
2022-23,2023.0,7.0,56.3,0.3
2022-23,2023.0,7.0,96.9,0.0
2022-23,2023.0,7.0,28.2,0.2
2022-23,2023.0,7.0,54.2,0.2
2022-23,2023.0,7.0,87.7,0.4
2022-23,2023.0,7.0,56.0,0.3
2022-23,2023.0,7.0,60.9,0.3
2022-23,2023.0,7.0,64.4,0.3
2022-23,2023.0,7.0,55.1,0.3
2022-23,2023.0,7.0,93.4,0.0
2022-23,2023.0,7.0,59.2,0.2
2022-23,2023.0,7.0,48.5,0.2
2022-23,2023.0,7.0,59.8,0.0
2022-23,2023.0,7.0,36.3,0.0
2022-23,2023.0,7.0,40.0,0.0
2022-23,2023.0,7.0,87.1,0.2
2022-23,2023.0,7.0,51.8,0.2
2022-23,2023.0,7.0,59.8,0.3
2022-23,2023.0,7.0,53.9,0.2
2022-23,2023.0,8.0,54.2,0.4
2022-23,2023.0,8.0,48.8,0.3
2022-23,2023.0,8.0,37.1,0.8
2022-23,2023.0,8.0,59.8,0.0
2022-23,2023.0,8.0,88.1,0.9
2022-23,2023.0,8.0,40.0,0.0
2022-23,2023.0,8.0,59.6,0.4
2022-23,2023.0,8.0,52.1,0.3
2022-23,2023.0,8.0,65.6,0.2
2022-23,2023.0,8.0,88.1,0.4
2022-23,2023.0,8.0,57.2,0.2
2022-23,2023.0,8.0,60.1,0.3
2022-23,2023.0,8.0,56.2,0.2
2022-23,2023.0,8.0,88.1,0.5
2022-23,2023.0,8.0,54.5,0.2
2022-23,2023.0,8.0,28.4,0.2
2022-23,2023.0,8.0,56.0,0.3
2022-23,2023.0,8.0,27.4,0.1
2022-23,2023.0,8.0,96.9,0.0
2022-23,2023.0,8.0,56.6,0.3
2022-23,2023.0,8.0,61.2,0.3
2022-23,2023.0,8.0,64.7,0.3
2022-23,2023.0,8.0,93.4,0.0
2022-23,2023.0,8.0,55.4,0.3
2022-23,2023.0,9.0,55.7,0.3
2022-23,2023.0,9.0,93.4,0.0
2022-23,2023.0,9.0,60.3,0.2
2022-23,2023.0,9.0,28.5,0.2
2022-23,2023.0,9.0,54.6,0.2
2022-23,2023.0,9.0,88.5,0.4
2022-23,2023.0,9.0,56.5,0.2
2022-23,2023.0,9.0,64.9,0.2
2022-23,2023.0,9.0,61.4,0.2
2022-23,2023.0,9.0,56.9,0.3
2022-23,2023.0,9.0,96.9,0.0
2022-23,2023.0,9.0,27.6,0.2
2022-23,2023.0,9.0,56.1,0.2
2022-23,2023.0,9.0,65.8,0.2
2022-23,2023.0,9.0,88.6,0.4
2022-23,2023.0,9.0,57.4,0.2
2022-23,2023.0,9.0,52.4,0.3
2022-23,2023.0,9.0,59.7,0.1
2022-23,2023.0,9.0,59.8,0.0
2022-23,2023.0,9.0,37.1,0.0
2022-23,2023.0,9.0,40.2,0.2
2022-23,2023.0,9.0,88.1,0.0
2022-23,2023.0,9.0,49.1,0.3
2022-23,2023.0,9.0,54.5,0.2
2022-23,2023.0,10.0,54.7,0.3
2022-23,2023.0,10.0,52.7,0.3
2022-23,2023.0,10.0,88.2,0.2
2022-23,2023.0,10.0,40.5,0.2
2022-23,2023.0,10.0,37.5,0.4
2022-23,2023.0,10.0,59.8,0.0
2022-23,2023.0,10.0,49.3,0.1
2022-23,2023.0,10.0,60.2,0.4
2022-23,2023.0,10.0,65.2,0.3
2022-23,2023.0,10.0,60.6,0.2
2022-23,2023.0,10.0,96.9,0.0
2022-23,2023.0,10.0,57.1,0.2
2022-23,2023.0,10.0,66.1,0.3
2022-23,2023.0,10.0,61.7,0.2
2022-23,2023.0,10.0,56.7,0.3
2022-23,2023.0,10.0,88.8,0.3
2022-23,2023.0,10.0,54.8,0.2
2022-23,2023.0,10.0,28.7,0.2
2022-23,2023.0,10.0,93.4,0.0
2022-23,2023.0,10.0,55.9,0.2
2022-23,2023.0,10.0,57.7,0.2
2022-23,2023.0,10.0,88.9,0.4
2022-23,2023.0,10.0,56.3,0.2
2022-23,2023.0,10.0,27.8,0.2
2022-23,2023.0,11.0,57.9,0.2
2022-23,2023.0,11.0,89.3,0.3
2022-23,2023.0,11.0,66.4,0.3
2022-23,2023.0,11.0,56.6,0.3
2022-23,2023.0,11.0,28.0,0.2
2022-23,2023.0,11.0,96.9,0.0
2022-23,2023.0,11.0,57.3,0.2
2022-23,2023.0,11.0,61.9,0.2
2022-23,2023.0,11.0,65.5,0.3
2022-23,2023.0,11.0,56.9,0.2
2022-23,2023.0,11.0,89.2,0.4
2022-23,2023.0,11.0,55.0,0.3
2022-23,2023.0,11.0,28.9,0.2
2022-23,2023.0,11.0,60.8,0.3
2022-23,2023.0,11.0,93.4,0.0
2022-23,2023.0,11.0,56.1,0.2
2022-23,2023.0,11.0,55.1,0.3
2022-23,2023.0,11.0,49.8,0.5
2022-23,2023.0,11.0,88.8,0.5
2022-23,2023.0,11.0,40.7,0.2
2022-23,2023.0,11.0,37.5,0.0
2022-23,2023.0,11.0,59.8,0.0
2022-23,2023.0,11.0,60.3,0.2
2022-23,2023.0,11.0,53.0,0.3
2022-23,2023.0,12.0,60.4,0.1
2022-23,2023.0,12.0,50.1,0.3
2022-23,2023.0,12.0,59.8,0.0
2022-23,2023.0,12.0,37.5,0.0
2022-23,2023.0,12.0,41.2,0.5
2022-23,2023.0,12.0,89.7,0.9
2022-23,2023.0,12.0,53.1,0.1
2022-23,2023.0,12.0,55.3,0.2
2022-23,2023.0,12.0,61.1,0.3
2022-23,2023.0,12.0,65.8,0.3
2022-23,2023.0,12.0,28.1,0.1
2022-23,2023.0,12.0,56.8,0.2
2022-23,2023.0,12.0,89.8,0.6
2022-23,2023.0,12.0,58.2,0.3
2022-23,2023.0,12.0,56.4,0.3
2022-23,2023.0,12.0,93.4,0.0
2022-23,2023.0,12.0,29.0,0.1
2022-23,2023.0,12.0,55.3,0.2
2022-23,2023.0,12.0,89.8,0.6
2022-23,2023.0,12.0,57.2,0.2
2022-23,2023.0,12.0,62.2,0.3
2022-23,2023.0,12.0,66.7,0.3
2022-23,2023.0,12.0,57.5,0.3
2022-23,2023.0,12.0,96.9,0.0
2022-23,2023.0,13.0,98.7,1.9
2022-23,2023.0,13.0,57.8,0.3
2022-23,2023.0,13.0,67.0,0.3
2022-23,2023.0,13.0,62.5,0.3
2022-23,2023.0,13.0,57.4,0.2
2022-23,2023.0,13.0,90.3,0.5
2022-23,2023.0,13.0,55.6,0.3
2022-23,2023.0,13.0,29.1,0.2
2022-23,2023.0,13.0,95.1,1.7
2022-23,2023.0,13.0,56.6,0.3
2022-23,2023.0,13.0,58.4,0.2
2022-23,2023.0,13.0,90.3,0.5
2022-23,2023.0,13.0,57.1,0.3
2022-23,2023.0,13.0,28.2,0.2
2022-23,2023.0,13.0,66.0,0.2
2022-23,2023.0,13.0,61.4,0.2
2022-23,2023.0,13.0,55.4,0.2
2022-23,2023.0,13.0,53.2,0.1
2022-23,2023.0,13.0,90.2,0.5
2022-23,2023.0,13.0,41.2,0.0
2022-23,2023.0,13.0,37.5,0.0
2022-23,2023.0,13.0,59.8,0.0
2022-23,2023.0,13.0,50.2,0.1
2022-23,2023.0,13.0,60.6,0.2
2022-23,2023.0,14.0,55.7,0.2
2022-23,2023.0,14.0,62.7,0.2
2022-23,2023.0,14.0,58.0,0.2
2022-23,2023.0,14.0,99.4,0.6
2022-23,2023.0,14.0,28.5,0.2
2022-23,2023.0,14.0,67.2,0.3
2022-23,2023.0,14.0,55.7,0.1
2022-23,2023.0,14.0,90.7,0.4
2022-23,2023.0,14.0,57.6,0.2
2022-23,2023.0,14.0,61.6,0.2
2022-23,2023.0,14.0,56.8,0.2
2022-23,2023.0,14.0,66.3,0.3
2022-23,2023.0,14.0,95.6,0.6
2022-23,2023.0,14.0,29.4,0.3
2022-23,2023.0,14.0,41.2,0.0
2022-23,2023.0,14.0,90.4,0.2
2022-23,2023.0,14.0,53.5,0.3
2022-23,2023.0,14.0,60.8,0.3
2022-23,2023.0,14.0,50.4,0.2
2022-23,2023.0,14.0,59.8,0.0
2022-23,2023.0,14.0,37.9,0.4
2022-23,2023.0,14.0,58.6,0.2
2022-23,2023.0,14.0,90.7,0.4
2022-23,2023.0,14.0,57.2,0.2
2022-23,2023.0,15.0,58.8,0.2
2022-23,2023.0,15.0,91.1,0.4
2022-23,2023.0,15.0,60.9,0.0
2022-23,2023.0,15.0,50.6,0.2
2022-23,2023.0,15.0,59.8,0.0
2022-23,2023.0,15.0,37.9,0.0
2022-23,2023.0,15.0,41.7,0.5
2022-23,2023.0,15.0,90.6,0.2
2022-23,2023.0,15.0,53.6,0.1
2022-23,2023.0,15.0,55.8,0.1
2022-23,2023.0,15.0,55.9,0.2
2022-23,2023.0,15.0,91.0,0.4
2022-23,2023.0,15.0,57.8,0.2
2022-23,2023.0,15.0,62.9,0.2
2022-23,2023.0,15.0,58.2,0.2
2022-23,2023.0,15.0,61.8,0.2
2022-23,2023.0,15.0,57.0,0.2
2022-23,2023.0,15.0,95.6,0.0
2022-23,2023.0,15.0,29.4,0.0
2022-23,2023.0,15.0,66.5,0.2
2022-23,2023.0,15.0,67.5,0.2
2022-23,2023.0,15.0,99.4,0.0
2022-23,2023.0,15.0,28.5,0.0
2022-23,2023.0,15.0,57.4,0.2
2022-23,2023.0,16.0,57.2,0.2
2022-23,2023.0,16.0,62.0,0.2
2022-23,2023.0,16.0,29.5,0.2
2022-23,2023.0,16.0,96.8,1.1
2022-23,2023.0,16.0,66.7,0.2
2022-23,2023.0,16.0,57.9,0.1
2022-23,2023.0,16.0,91.4,0.4
2022-23,2023.0,16.0,56.2,0.2
2022-23,2023.0,16.0,67.7,0.2
2022-23,2023.0,16.0,28.6,0.1
2022-23,2023.0,16.0,100.6,1.2
2022-23,2023.0,16.0,58.4,0.2
2022-23,2023.0,16.0,63.1,0.2
2022-23,2023.0,16.0,38.3,0.4
2022-23,2023.0,16.0,59.8,0.0
2022-23,2023.0,16.0,50.8,0.2
2022-23,2023.0,16.0,53.8,0.2
2022-23,2023.0,16.0,91.0,0.4
2022-23,2023.0,16.0,42.2,0.5
2022-23,2023.0,16.0,58.9,0.1
2022-23,2023.0,16.0,57.6,0.2
2022-23,2023.0,16.0,91.5,0.4
2022-23,2023.0,16.0,56.0,0.2
2022-23,2023.0,16.0,61.2,0.3
2022-23,2023.0,17.0,91.8,0.4
2022-23,2023.0,17.0,58.1,0.2
2022-23,2023.0,17.0,56.2,0.0
2022-23,2023.0,17.0,59.1,0.2
2022-23,2023.0,17.0,57.7,0.1
2022-23,2023.0,17.0,91.8,0.4
2022-23,2023.0,17.0,63.3,0.2
2022-23,2023.0,17.0,58.6,0.2
2022-23,2023.0,17.0,101.2,0.6
2022-23,2023.0,17.0,28.7,0.1
2022-23,2023.0,17.0,67.9,0.2
2022-23,2023.0,17.0,61.3,0.1
2022-23,2023.0,17.0,56.1,0.1
2022-23,2023.0,17.0,50.8,0.0
2022-23,2023.0,17.0,29.6,0.1
2022-23,2023.0,17.0,66.9,0.2
2022-23,2023.0,17.0,59.8,0.0
2022-23,2023.0,17.0,38.3,0.0
2022-23,2023.0,17.0,42.2,0.0
2022-23,2023.0,17.0,91.1,0.2
2022-23,2023.0,17.0,53.8,0.1
2022-23,2023.0,17.0,62.2,0.2
2022-23,2023.0,17.0,57.4,0.2
2022-23,2023.0,17.0,97.3,0.6
2022-23,2022.0,40.0,0.0,0.0
2022-23,2022.0,40.0,0.9,0.9
2022-23,2022.0,40.0,1.1,1.1
2022-23,2022.0,41.0,2.0,0.9
2022-23,2022.0,41.0,1.7,0.7
2022-23,2022.0,41.0,0.0,0.0
2022-23,2022.0,42.0,1.5,1.5
2022-23,2022.0,42.0,4.0,2.0
2022-23,2022.0,42.0,3.6,1.9
2022-23,2022.0,43.0,2.2,0.7
2022-23,2022.0,43.0,6.8,3.2
2022-23,2022.0,43.0,7.7,3.6
2022-23,2022.0,44.0,10.7,3.9
2022-23,2022.0,44.0,12.1,4.5
2022-23,2022.0,44.0,3.3,1.1
2022-23,2022.0,45.0,5.2,1.9
2022-23,2022.0,45.0,16.6,6.0
2022-23,2022.0,45.0,18.9,6.8
2022-23,2022.0,46.0,26.7,7.8
2022-23,2022.0,46.0,7.8,2.6
2022-23,2022.0,46.0,23.6,6.9
2022-23,2022.0,47.0,13.7,5.9
