Date,Open,High,Low,Close,Adj Close,Volume
2022-12-14,187.300003,190.029999,187.300003,189.229996,186.921799,4400
2022-12-15,187.679993,187.679993,185.289993,185.399994,183.138519,6100
2022-12-16,184.490005,184.490005,182.179993,182.509995,180.283768,10000
2022-12-19,183.669998,183.669998,182.009995,182.779999,180.550476,5900
2022-12-20,182.320007,183.979996,182.320007,183.639999,181.399994,7700
2022-12-21,184.559998,186.490005,184.350006,186.119995,183.849747,10400
2022-12-22,184.5,185.139999,183.550003,185.139999,182.881699,3500
2022-12-23,184.889999,185.5,184.740005,185.449997,183.187927,8500
2022-12-27,186.300003,186.300003,184.529999,184.529999,182.279144,4000
2022-12-28,185.380005,185.419998,183.800003,183.899994,181.656815,29700
2022-12-29,184.570007,187.330002,184.570007,186.710007,184.432556,1400
2022-12-30,185.940002,186.130005,184.75,186.130005,183.859634,5700
2023-01-03,186.539993,186.949997,185.190002,186.169998,183.899139,23000
2023-01-04,187.029999,188.160004,187.029999,187.490005,185.203049,6600
2023-01-05,186.350006,186.789993,185.460007,186.279999,184.007782,4100
2023-01-06,187.970001,188.800003,187.970001,188.419998,186.121689,3000
2023-01-09,188.940002,188.940002,184.490005,184.910004,182.654495,3400
2023-01-10,184.419998,185.899994,184.110001,185.899994,183.632416,3000
2023-01-11,185.5,187.110001,185.300003,187.110001,184.827667,6100
2023-01-12,186.740005,188.020004,186.740005,188.009995,185.716675,3300
2023-01-13,187.759995,188.720001,187.759995,188.720001,186.41803,10100
2023-01-17,188.130005,188.139999,186.940002,187.460007,185.173401,17900
2023-01-18,187.229996,187.240005,185.309998,185.309998,183.049622,45600
2023-01-19,185.070007,186.5,185.070007,185.880005,183.612671,4800
2023-01-20,186.169998,186.169998,184.100006,185.580002,183.316315,23100
2023-01-23,185.589996,186.710007,185.589996,186.330002,184.05719,24400
2023-01-24,186.100006,187.929993,184.899994,185.610001,183.345963,7800
2023-01-25,184.759995,186.429993,184.720001,186.429993,184.15596,18600
2023-01-26,187.149994,187.149994,185.690002,186.550003,184.274506,7900
2023-01-27,186.5,186.570007,185.699997,185.699997,183.43486,2900
2023-01-30,185.550003,186.199997,183.160004,183.360001,181.123413,32400
2023-01-31,182.899994,185.559998,182.899994,185.559998,183.29657,12800
2023-02-01,184.720001,187.539993,184.149994,186.380005,184.106583,83400
2023-02-02,185.559998,186.130005,184.320007,185.869995,183.602798,80100
2023-02-03,184.970001,186.740005,184.970001,185.5,183.237305,7100
2023-02-06,186.820007,186.820007,185.380005,185.470001,183.207657,2300
2023-02-07,186.029999,187.139999,185.529999,186.779999,184.501678,13500
2023-02-08,186.470001,186.470001,185.440002,185.539993,183.276794,8800
2023-02-09,186.419998,186.550003,184.029999,184.029999,181.785233,5600
2023-02-10,184.529999,184.529999,183.910004,184.169998,181.923523,48300
2023-02-13,184.309998,185.589996,184.309998,185.580002,183.316315,3800
2023-02-14,185.619995,186.130005,185.050003,185.529999,183.266937,1400
2023-02-15,184.559998,184.860001,183.830002,183.850006,181.607437,3800
2023-02-16,182.369995,182.860001,181.649994,181.649994,179.434265,5200
2023-02-17,180.839996,184.279999,180.839996,184.0,181.755615,6300
2023-02-21,182.729996,183.080002,180.770004,180.770004,178.565002,9200
2023-02-22,180.979996,181.589996,180.539993,180.699997,178.49585,5100
2023-02-23,180.990005,181.449997,180.429993,181.449997,179.236694,50100
2023-02-24,180.410004,180.410004,177.889999,178.460007,176.283188,2800
2023-02-27,179.860001,179.860001,176.839996,177.130005,174.969406,13800
2023-02-28,177.100006,177.139999,175.940002,176.110001,173.961838,3300
2023-03-01,176.839996,177.679993,176.839996,177.389999,175.226242,2600
2023-03-02,175.990005,177.509995,175.990005,176.960007,174.801483,11900
2023-03-03,178.089996,179.270004,177.429993,179.0,176.816589,6300
2023-03-06,178.729996,178.740005,177.449997,177.809998,175.641113,4800
2023-03-07,177.899994,177.899994,174.660004,174.869995,172.736969,7400
2023-03-08,174.910004,174.910004,173.929993,174.619995,172.490021,3300
2023-03-09,174.570007,174.899994,172.429993,172.580002,170.474899,3100
2023-03-10,172.070007,172.25,169.850006,170.100006,168.025162,4300
2023-03-13,173.080002,173.080002,170.899994,170.899994,168.815384,2600
2023-03-14,172.679993,173.070007,171.789993,173.070007,170.958939,4700
2023-03-15,171.009995,172.970001,171.009995,172.949997,170.840378,5700
2023-03-16,171.990005,174.350006,171.990005,174.350006,172.223312,3400
2023-03-17,172.990005,172.990005,172.070007,172.070007,169.97113,2300
2023-03-20,172.240005,174.320007,172.240005,174.320007,172.193695,3700
2023-03-21,174.929993,174.929993,174.0,174.369995,172.243073,1200
2023-03-22,173.940002,173.940002,171.550003,171.550003,169.457474,4600
2023-03-23,170.869995,171.289993,168.940002,169.940002,168.527252,2100
2023-03-24,168.770004,171.699997,168.770004,171.419998,169.994965,3800
2023-03-27,174.149994,174.669998,173.889999,174.100006,172.652679,14000
2023-03-28,173.710007,174.649994,173.089996,173.320007,171.879166,3900
2023-03-29,174.350006,174.350006,173.339996,173.690002,172.246094,7000
2023-03-30,174.600006,174.600006,173.440002,173.889999,172.444427,3700
2023-03-31,174.710007,175.300003,174.710007,175.279999,173.822861,2900
2023-04-03,176.490005,177.110001,176.490005,177.100006,175.627747,8100
2023-04-04,177.169998,177.169998,176.550003,176.550003,175.082321,1900
2023-04-05,178.199997,180.199997,178.199997,180.089996,178.59288,16800
2023-04-06,181.520004,181.860001,180.679993,181.789993,180.278732,11300
2023-04-10,181.009995,181.699997,181.0,181.699997,180.189484,4400
2023-04-11,181.990005,182.380005,181.580002,181.580002,180.070496,3300
2023-04-12,182.240005,182.600006,181.169998,181.270004,179.763077,3900
2023-04-13,182.100006,183.889999,182.100006,183.880005,182.351364,2200
2023-04-14,181.839996,181.839996,180.460007,181.320007,179.812668,2500
2023-04-17,180.979996,182.229996,180.979996,182.220001,180.705185,5100
2023-04-18,181.800003,181.800003,179.729996,180.210007,178.711884,2700
2023-04-19,179.820007,180.770004,179.699997,180.660004,179.158142,4500
2023-04-20,180.279999,180.860001,179.919998,180.820007,179.316818,5400
2023-04-21,181.649994,182.210007,181.649994,182.210007,180.695267,3000
2023-04-24,181.369995,181.990005,181.369995,181.990005,180.477081,2700
2023-04-25,181.289993,182.479996,180.830002,180.830002,179.326736,1800
2023-04-26,178.220001,178.630005,178.220001,178.279999,176.797928,1800
2023-04-27,179.130005,180.190002,177.649994,179.949997,178.454041,3400
2023-04-28,180.279999,181.440002,180.279999,181.229996,179.723404,2400
2023-05-01,180.679993,182.919998,180.679993,182.770004,181.25061,1900
2023-05-02,182.229996,182.779999,181.190002,182.220001,180.705185,2300
2023-05-03,183.190002,183.630005,182.360001,182.539993,181.022507,7200
2023-05-04,180.970001,181.779999,180.919998,181.360001,179.852325,3600
2023-05-05,182.679993,183.149994,182.169998,182.820007,181.300201,2300
2023-05-08,181.990005,182.309998,181.770004,182.220001,180.705185,4600
2023-05-09,181.270004,181.270004,180.679993,180.679993,179.177979,2800
2023-05-10,180.440002,181.389999,179.050003,180.929993,179.425888,11800
2023-05-11,180.660004,180.660004,179.059998,179.759995,178.26561,15400
2023-05-12,179.660004,179.660004,178.289993,178.660004,177.174774,6200
2023-05-15,178.330002,178.949997,177.949997,178.059998,176.579742,4500
2023-05-16,177.020004,177.020004,176.289993,176.289993,174.824463,5600
2023-05-17,176.440002,176.440002,174.509995,175.639999,174.179871,9400
2023-05-18,175.970001,175.970001,174.050003,175.339996,173.88237,22400
2023-05-19,176.440002,177.869995,176.440002,176.809998,175.340134,3600
2023-05-22,177.029999,177.929993,176.789993,176.929993,175.459137,4700
2023-05-23,177.110001,177.710007,175.710007,175.710007,174.249298,5700
2023-05-24,174.399994,175.0,174.259995,174.690002,173.237778,3700
2023-05-25,174.169998,174.169998,171.089996,172.440002,171.006485,4100
2023-05-26,172.179993,172.360001,171.789993,171.910004,170.480896,4900
2023-05-30,171.559998,171.779999,170.110001,170.309998,168.89418,8100
2023-05-31,169.75,172.139999,169.75,171.729996,170.302368,10400
2023-06-01,171.539993,172.660004,171.539993,172.080002,170.64946,2600
2023-06-02,173.449997,175.330002,173.449997,175.240005,173.783203,2100
2023-06-05,175.139999,176.089996,175.139999,176.029999,174.566635,2200
2023-06-06,175.710007,176.199997,174.899994,175.699997,174.23938,4700
2023-06-07,174.820007,174.929993,174.600006,174.929993,174.060272,2300
2023-06-08,174.470001,175.970001,174.470001,175.970001,175.095108,2500
2023-06-09,175.779999,175.779999,174.979996,175.0,174.129929,5700
2023-06-12,175.399994,175.619995,174.589996,175.619995,174.746841,3400
2023-06-13,175.919998,177.369995,175.919998,176.940002,176.060287,4000
2023-06-14,177.619995,177.619995,176.070007,176.470001,175.592621,7900
2023-06-15,176.380005,178.550003,176.380005,178.490005,177.602585,2500
2023-06-16,178.470001,179.220001,178.470001,178.970001,178.080185,5200
2023-06-20,178.339996,179.570007,178.339996,179.25,178.358795,1900
2023-06-21,178.630005,179.039993,178.339996,178.910004,178.020493,45200
2023-06-22,179.759995,180.320007,179.759995,179.820007,178.925964,17600
2023-06-23,178.5,178.979996,178.399994,178.710007,177.821487,2700
2023-06-26,178.520004,178.520004,176.139999,176.460007,175.582672,2600
2023-06-27,176.720001,177.240005,175.679993,177.039993,176.159775,6000
2023-06-28,176.149994,176.25,175.740005,175.75,174.87619,4400
2023-06-29,175.619995,177.649994,175.619995,177.509995,176.627441,4300
2023-06-30,177.889999,179.300003,177.889999,179.110001,178.219498,7700
2023-07-03,177.639999,177.779999,177.580002,177.580002,176.697098,1600
2023-07-05,177.789993,177.789993,177.539993,177.539993,176.657288,2100
2023-07-06,176.009995,176.509995,176.009995,176.190002,175.314011,1900
2023-07-07,174.699997,174.860001,173.699997,173.699997,172.83638,3300
2023-07-10,173.259995,174.75,173.259995,174.490005,173.622467,2900
2023-07-11,174.600006,174.600006,173.690002,174.050003,173.184647,2300
2023-07-12,174.470001,174.970001,174.029999,174.029999,173.164749,2800
2023-07-13,174.369995,174.630005,173.639999,173.869995,173.005539,11400
2023-07-14,175.210007,176.380005,175.210007,176.119995,175.244354,4100
2023-07-17,175.360001,175.539993,175.169998,175.169998,174.299072,4200
2023-07-18,175.089996,176.570007,175.089996,176.059998,175.184647,7200
2023-07-19,176.369995,177.240005,176.369995,176.839996,175.96077,3700
2023-07-20,178.0,181.199997,178.0,180.649994,179.751831,7800
2023-07-21,180.5,182.679993,180.5,182.589996,181.68219,4300
2023-07-24,182.470001,183.899994,182.419998,182.419998,181.513031,7600
2023-07-25,181.710007,182.910004,181.710007,182.229996,181.323975,7000
2023-07-26,181.410004,182.710007,181.410004,182.449997,181.542877,3700
2023-07-27,182.279999,183.089996,181.539993,181.539993,180.637405,4000
2023-07-28,183.100006,184.089996,182.880005,184.089996,183.174728,4500
2023-07-31,183.199997,183.199997,181.649994,182.25,181.343872,3500
2023-08-01,181.690002,181.690002,180.940002,181.110001,180.209549,10100
2023-08-02,180.800003,182.259995,180.729996,181.149994,180.249344,21400
2023-08-03,180.520004,181.300003,180.520004,180.929993,180.030441,2600
2023-08-04,181.559998,181.949997,180.039993,180.309998,179.413528,3300
2023-08-07,180.880005,182.330002,180.880005,182.279999,181.373734,2200
2023-08-08,189.289993,190.020004,188.339996,189.809998,188.866287,10600
2023-08-09,189.779999,190.580002,189.570007,189.570007,188.627487,7600
2023-08-10,190.059998,191.259995,188.990005,188.990005,188.050369,2600
2023-08-11,188.869995,190.369995,188.830002,190.350006,189.40361,3600
2023-08-14,190.660004,191.740005,190.660004,190.830002,189.881226,5200
2023-08-15,190.360001,191.649994,190.020004,191.470001,190.518036,3000
2023-08-16,191.300003,191.300003,190.279999,190.309998,189.3638,3500
2023-08-17,190.020004,190.850006,189.470001,189.690002,188.746887,3000
2023-08-18,189.020004,190.429993,189.020004,190.330002,189.383713,2900
2023-08-21,190.169998,190.360001,189.199997,189.660004,188.717041,3900
2023-08-22,189.880005,189.880005,189.259995,189.460007,188.518036,4900
2023-08-23,188.970001,189.279999,188.970001,189.279999,188.338928,23100
2023-08-24,188.899994,189.970001,188.259995,188.259995,187.32399,2400
2023-08-25,188.350006,190.270004,188.119995,189.889999,188.945892,6800
2023-08-28,190.339996,190.619995,189.399994,189.940002,188.995651,11600
2023-08-29,190.679993,191.029999,190.059998,191.029999,190.080231,6400
2023-08-30,191.110001,191.630005,190.380005,190.380005,189.433456,35400
2023-08-31,190.929993,190.929993,189.690002,189.690002,188.746887,5000
2023-09-01,190.960007,191.309998,190.139999,190.429993,189.4832,11000
2023-09-05,190.910004,190.910004,188.529999,188.529999,187.592651,6200
2023-09-06,188.179993,188.179993,185.820007,186.5,185.572754,5600
2023-09-07,186.589996,187.770004,186.589996,187.669998,186.736923,2900
2023-09-08,187.339996,189.380005,187.339996,189.190002,188.249374,14700
2023-09-11,190.759995,190.979996,190.399994,190.559998,189.612564,2700
2023-09-12,189.740005,191.0,189.529999,190.889999,189.940918,3600
2023-09-13,190.570007,191.029999,189.929993,190.300003,189.353851,4900
2023-09-14,191.270004,191.270004,189.770004,189.770004,188.826492,4400
2023-09-15,189.229996,189.919998,186.649994,186.649994,185.722,15000
2023-09-18,186.410004,186.5,185.389999,185.880005,184.955841,3100
2023-09-19,185.369995,186.139999,185.110001,186.050003,185.124985,3200
2023-09-20,186.550003,186.970001,185.740005,185.740005,184.816528,4900
2023-09-21,184.5,184.550003,182.070007,182.110001,181.204575,10400
2023-09-22,182.270004,182.270004,181.220001,181.300003,180.398605,46100
2023-09-25,180.5,181.490005,180.399994,181.419998,180.518005,4200
2023-09-26,179.589996,180.589996,179.589996,179.830002,179.830002,8600
2023-09-27,179.800003,179.960007,177.270004,178.380005,178.380005,5200
2023-09-28,178.729996,178.770004,178.110001,178.270004,178.270004,7800
2023-09-29,179.070007,179.070007,176.759995,176.979996,176.979996,5800
2023-10-02,177.220001,177.220001,174.369995,175.970001,175.970001,13900
2023-10-03,175.009995,175.009995,172.589996,173.729996,173.729996,16100
2023-10-04,173.759995,173.839996,173.289993,173.839996,173.839996,4500
2023-10-05,173.860001,175.389999,173.860001,175.389999,175.389999,6700
2023-10-06,175.429993,178.089996,175.369995,177.979996,177.979996,5800
